NODE OR WAY|QUESTION|ID|KEY|KEY_VALUE|TAG|TAG_VALUE|VERIFIED|SCORE|TAGANSWER|VALIDATING|ANSWERS|ICON|VERSION
WAY|Posso andare in bicicletta per questa strada?|28920972|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|21
WAY|Posso andare in bicicletta per questa strada?|28920974|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|7
WAY|Posso andare in bicicletta per questa strada?|28920977|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|E' vero che posso andare in bicicletta per questa strada?|28921064|highway|pedestrian|bicycle|yes|NO|1.0|bicycle|yes|None|pedal_bike|13
WAY|La strada delle biciclette è separata da quella dei pedoni?|28921064|highway|pedestrian|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|13
WAY|E' una strada a senso unico?|28921064|highway|pedestrian|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|13
WAY|Quale è la velocità massima?|28921064|highway|pedestrian|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|13
WAY|Quante panchine sono presenti in questa strada?|28921064|highway|pedestrian|NONE|NONE|NO|5.0|None|no|number|chair|13
WAY|Posso andare in bicicletta per questa strada?|28921067|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|7
WAY|Posso andare in bicicletta per questa strada?|28921114|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|9
WAY|Posso andare in bicicletta per questa strada?|28921115|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|12
WAY|Posso andare in bicicletta per questa strada?|28921172|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|28922351|highway|tertiary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|12
WAY|Posso andare in bicicletta per questa strada?|28922353|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|28922354|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|28922355|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|28922358|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|28922359|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|28922360|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|28922364|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|28922932|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|9
WAY|Posso andare in bicicletta per questa strada?|28922935|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|13
WAY|Posso andare in bicicletta per questa strada?|28922936|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|28922938|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|28922939|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|28922940|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|28922941|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|28922942|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|28922943|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|28924552|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|28924553|highway|pedestrian|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|29088870|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|30076107|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|30253615|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|19
WAY|Posso andare in bicicletta per questa strada?|30531843|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|30531846|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|30531848|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|30531852|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|30531854|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|30532945|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|30532947|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|30538750|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|30538752|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|30539336|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|30539338|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|30541278|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|31107770|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|7
WAY|Posso andare in bicicletta per questa strada?|31134621|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|31134622|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|31873197|highway|tertiary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|11
WAY|Posso andare in bicicletta per questa strada?|32598304|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|32598305|highway|tertiary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|13
WAY|Posso andare in bicicletta per questa strada?|33471471|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|15
WAY|Posso andare in bicicletta per questa strada?|33471474|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|33471475|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|34320831|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|34865549|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|35100546|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|9
WAY|Posso andare in bicicletta per questa strada?|35100548|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|35100549|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|8
WAY|Posso andare in bicicletta per questa strada?|35100550|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|35100551|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|11
WAY|Posso andare in bicicletta per questa strada?|35100552|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|9
WAY|Posso andare in bicicletta per questa strada?|35100553|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|35100554|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|10
WAY|Posso andare in bicicletta per questa strada?|35209858|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|11
WAY|Posso andare in bicicletta per questa strada?|35209975|highway|tertiary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|35209976|highway|tertiary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|15
WAY|Posso andare in bicicletta per questa strada?|35209979|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|35473821|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|16
WAY|Posso andare in bicicletta per questa strada?|35473822|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|35577445|highway|cycleway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Di che superficie è fatta questa strada?|35577445|highway|cycleway|surface|NONE|NO|3.0|surface|no|asfalto,non asfaltato,pavimentato,terreno,calcestruzzo,pavimentazione_pietre,ghiaia,terroso,erba,compatta,sabbia,pavè(bolognini)|edit_road|3
WAY|La strada delle biciclette è separata da quella dei pedoni?|35577445|highway|cycleway|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|3
WAY|E' una strada a senso unico?|35577445|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|3
WAY|Quale è la velocità massima?|35577445|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|3
WAY|Quante panchine sono presenti in questa strada?|35577445|highway|cycleway|NONE|NONE|NO|3.0|None|no|number|chair|3
WAY|La ciclabile passa per un ponte?|35577445|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|3
WAY|Posso andare in bicicletta per questa strada?|35577449|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|35577450|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|11
WAY|E' vero che posso andare in bicicletta per questa strada?|35577451|highway|track|bicycle|yes|NO|1.0|bicycle|yes|None|pedal_bike|1
WAY|Di che superficie è fatta questa strada?|35577451|highway|track|surface|NONE|NO|3.0|surface|no|asphalt,unpaved,paved,ground,concrete,paving_stones,gravel,dirt,grass,compacted,sand,sett|edit_road|1
WAY|La strada delle biciclette è separata da quella dei pedoni?|35577451|highway|track|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|1
WAY|E' una strada a senso unico?|35577451|highway|track|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|1
WAY|Quale è la velocità massima?|35577451|highway|track|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|1
WAY|Quante panchine sono presenti in questa strada?|35577451|highway|track|NONE|NONE|NO|5.0|None|no|number|chair|1
WAY|E' vero che posso andare in bicicletta per questa strada?|35577452|highway|track|bicycle|yes|NO|1.0|bicycle|yes|None|pedal_bike|3
WAY|Di che superficie è fatta questa strada?|35577452|highway|track|surface|NONE|NO|3.0|surface|no|asphalt,unpaved,paved,ground,concrete,paving_stones,gravel,dirt,grass,compacted,sand,sett|edit_road|3
WAY|La strada delle biciclette è separata da quella dei pedoni?|35577452|highway|track|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|3
WAY|E' una strada a senso unico?|35577452|highway|track|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|3
WAY|Quale è la velocità massima?|35577452|highway|track|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|3
WAY|Quante panchine sono presenti in questa strada?|35577452|highway|track|NONE|NONE|NO|5.0|None|no|number|chair|3
WAY|Posso andare in bicicletta per questa strada?|35577453|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|35587576|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|35587577|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|35587578|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|35587579|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|35587580|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|35587581|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|35587582|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|35587583|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|35587584|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|35587585|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|35587586|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|35588726|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|35588727|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|35588728|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|35588729|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|35588730|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|35588731|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|35588732|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|10
WAY|Posso andare in bicicletta per questa strada?|35588734|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|35588735|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|35588736|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|35588737|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|35588738|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|35588740|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|35588741|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|35588742|highway|steps|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|35591973|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|9
WAY|Posso andare in bicicletta per questa strada?|35592234|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|10
WAY|Posso andare in bicicletta per questa strada?|35594804|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|35594805|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|35594849|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|35595039|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|35595485|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|35595553|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|12
WAY|Posso andare in bicicletta per questa strada?|35595578|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|9
WAY|Posso andare in bicicletta per questa strada?|35595628|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|35595739|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|35595745|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|35595775|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|7
WAY|Posso andare in bicicletta per questa strada?|35595923|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|35596332|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|35596349|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|7
WAY|Posso andare in bicicletta per questa strada?|35596626|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|35596689|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|35596771|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|35597147|highway|tertiary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|10
WAY|Posso andare in bicicletta per questa strada?|35597148|highway|tertiary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|15
WAY|Posso andare in bicicletta per questa strada?|35604141|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|E' vero che posso andare in bicicletta per questa strada?|35670813|highway|pedestrian|bicycle|yes|NO|1.0|bicycle|yes|None|pedal_bike|11
WAY|La strada delle biciclette è separata da quella dei pedoni?|35670813|highway|pedestrian|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|11
WAY|E' una strada a senso unico?|35670813|highway|pedestrian|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|11
WAY|Quale è la velocità massima?|35670813|highway|pedestrian|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|11
WAY|Quante panchine sono presenti in questa strada?|35670813|highway|pedestrian|NONE|NONE|NO|5.0|None|no|number|chair|11
WAY|Posso andare in bicicletta per questa strada?|35670815|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|35670816|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|35670817|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|35670818|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|35670820|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
